genome.genome_id	genome_drug.antibiotic	genome_drug.computational_method	genome_drug.evidence	genome_drug.laboratory_typing_method	genome_drug.laboratory_typing_method_version	genome_drug.laboratory_typing_platform	genome_drug.measurement	genome_drug.measurement_sign	genome_drug.measurement_unit	genome_drug.measurement_value	genome_drug.resistant_phenotype	genome_drug.source	genome_drug.taxon_id	genome_drug.testing_standard	genome_drug.testing_standard_year
1448720.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448720		
1448721.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448721		
1448721.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448721		
1448721.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448721		
1448721.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448721		
1448722.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448722		
1448722.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448722		
1448722.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448722		
1448722.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448722		
1448723.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448723		
1448723.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448723		
1448723.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448723		
1448723.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448723		
1448724.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448724		
1448724.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448724		
1448724.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448724		
1448724.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448724		
1448725.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448725		
1448725.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448725		
1448725.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448725		
1448725.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448725		
1448726.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448726		
1448726.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448726		
1448726.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448726		
1448726.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448726		
1448727.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448727		
1448727.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448727		
1448727.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448727		
1448727.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448727		
1448728.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448728		
1448728.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448728		
1448728.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Resistant		1448728		
1448728.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448728		
1448729.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448729		
1448729.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448729		
1448729.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448729		
1448729.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448729		
1448730.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448730		
1448730.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448730		
1448730.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448730		
1448730.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448730		
1448731.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448731		
1448731.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448731		
1448731.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448731		
1448731.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448731		
1448732.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448732		
1448732.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448732		
1448732.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448732		
1448732.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448732		
1448733.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448733		
1448733.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448733		
1448733.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448733		
1448733.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448733		
1448734.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448734		
1448734.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448734		
1448734.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448734		
1448734.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448734		
1448735.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448735		
1448735.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448735		
1448735.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Resistant		1448735		
1448735.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448735		
1448736.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448736		
1448736.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448736		
1448736.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448736		
1448736.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448736		
1448737.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448737		
1448737.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448737		
1448737.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448737		
1448737.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448737		
1448738.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448738		
1448738.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448738		
1448738.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448738		
1448738.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448738		
1448739.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448739		
1448739.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448739		
1448739.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448739		
1448739.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448739		
1448740.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448740		
1448740.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448740		
1448740.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448740		
1448740.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448740		
1448742.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448742		
1448742.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448742		
1448742.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448742		
1448742.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448742		
1448743.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Resistant		1448743		
1448743.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448743		
1448743.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448743		
1448743.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448743		
1448744.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Resistant		1448744		
1448744.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448744		
1448744.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448744		
1448744.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448744		
1448745.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448745		
1448745.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448745		
1448745.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448745		
1448745.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448745		
1448746.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448746		
1448746.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448746		
1448746.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448746		
1448746.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448746		
1448747.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448747		
1448747.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448747		
1448747.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448747		
1448747.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448747		
1448748.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448748		
1448748.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448748		
1448748.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448748		
1448748.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448748		
1448749.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Resistant		1448749		
1448749.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448749		
1448749.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Resistant		1448749		
1448749.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448749		
1448750.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Resistant		1448750		
1448750.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Resistant		1448750		
1448750.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448750		
1448750.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448750		
1448751.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448751		
1448751.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448751		
1448751.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448751		
1448751.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448751		
1448752.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448752		
1448752.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448752		
1448752.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448752		
1448752.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448752		
1448753.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448753		
1448753.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448753		
1448753.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Resistant		1448753		
1448753.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448753		
1448754.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448754		
1448754.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448754		
1448754.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448754		
1448754.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448754		
1448755.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448755		
1448755.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448755		
1448755.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448755		
1448755.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448755		
1448757.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448757		
1448757.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448757		
1448757.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448757		
1448757.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448757		
1448756.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448756		
1448756.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448756		
1448756.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448756		
1448756.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448756		
1448758.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448758		
1448758.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448758		
1448758.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448758		
1448758.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448758		
1448759.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448759		
1448759.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448759		
1448759.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448759		
1448759.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448759		
1448760.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448760		
1448760.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448760		
1448760.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448760		
1448760.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448760		
1448761.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448761		
1448761.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448761		
1448761.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448761		
1448761.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448761		
1448763.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448763		
1448763.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448763		
1448763.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448763		
1448763.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448763		
1448762.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448762		
1448762.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448762		
1448762.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448762		
1448762.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448762		
1448764.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448764		
1448764.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448764		
1448764.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Resistant		1448764		
1448764.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Resistant		1448764		
1448776.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448776		
1448776.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448776		
1448776.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448776		
1448776.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448776		
1448788.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448788		
1448788.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448788		
1448788.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448788		
1448788.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448788		
1448800.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448800		
1448800.3	ethambutol		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448800		
1448800.3	streptomycin		Laboratory Method	Agar proportion	8 mg/L						Susceptible		1448800		
1448800.3	isoniazid		Laboratory Method	Agar proportion	5 mg/L						Susceptible		1448800		
1448799.3	rifampin		Laboratory Method	Agar proportion	128 mg/L						Susceptible		1448799		
