BioSample	Alias	ArrayExpress-Species	Biosample	ENA checklist	ENA first public	ENA last update	ENA-CHECKLIST	External Id	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	SRA accession	Submitter Id	Title	collected_by	collection_date	common name	genotype	geo_loc_name	host	host_disease	host_health_state	isolate	isolation_source	lat_lon	pubmed id	pubmed_id	sample_name	species	strain
SAMN03648631																	missing	missing			missing	missing	missing		2ce2fc7c-f627-4d2c-853f-10d693ada92a	missing	missing					
SAMN03648632																	missing	missing			missing	missing	missing		c45cf6e1-a3e9-4442-aa66-2537ee7e1dc8	missing	missing					
SAMN03648633																	missing	missing			missing	missing	missing		3cfb7600-ae49-4cc3-8fc1-fede03bab5c0	missing	missing					
SAMN03648634																	missing	missing			missing	missing	missing		c7f9495d-bb88-45cd-9276-48e9e2e8d030	missing	missing					
SAMN03648635																	missing	missing			missing	missing	missing		93ea9912-ffbb-4a04-90bf-765f2b0a0b64	missing	missing					
SAMN03648636																	missing	missing			missing	missing	missing		2af93ce2-99df-4b19-a572-241047b5ba8e	missing	missing					
SAMN03648637																	missing	missing			missing	missing	missing		2567328f-a778-4518-9947-62da2a2d8e17	missing	missing					
SAMN03648638																	missing	missing			missing	missing	missing		94dcb7ea-f940-4714-b30c-288e6342026d	missing	missing					
SAMN03648639																	missing	missing			missing	missing	missing		e8b15177-30e4-40bd-92bd-b54a043f59be	missing	missing					
SAMN03648640																	missing	missing			missing	missing	missing		e85ef680-f019-46b1-94df-0f3fd4ad6bea	missing	missing					
SAMN03648641																	missing	missing			missing	missing	missing		869c456a-92a2-4511-8ab0-afa8a6cea403	missing	missing					
SAMN03648642																	missing	missing			missing	missing	missing		ef76b83f-4545-4542-8239-e0e15e757745	missing	missing					
SAMN03648643																	missing	missing			missing	missing	missing		6105fc09-2d39-4723-b569-4157cec3d63e	missing	missing					
SAMN03648644																	missing	missing			missing	missing	missing		cd07abeb-9a41-40a3-aa3c-bc3bd17629fe	missing	missing					
SAMN03648645																	missing	missing			missing	missing	missing		3a57b9f7-86e8-4df9-ab30-bca91e22e017	missing	missing					
SAMN03648646																	missing	missing			missing	missing	missing		6beada3d-05bc-4045-9b3c-dd00683339cd	missing	missing					
SAMN03648647																	missing	missing			missing	missing	missing		31f3e5ad-91ed-4309-9ff0-e1b2c4243d63	missing	missing					
SAMN03648648																	missing	missing			missing	missing	missing		ecb2fc82-27fd-43d6-9311-184d233fa465	missing	missing					
SAMN03648649																	missing	missing			missing	missing	missing		d714beb3-e3a5-4d1f-81f3-6f92d9e7b9b7	missing	missing					
SAMN03648650																	missing	missing			missing	missing	missing		412b39d3-d656-42e3-a1bd-4f836c29159c	missing	missing					
SAMN03648651																	missing	missing			missing	missing	missing		45de464f-2c13-47c5-a169-2793850e842e	missing	missing					
SAMN03648652																	missing	missing			missing	missing	missing		3a9e1265-a64f-4bfa-b92f-4e718c7557ec	missing	missing					
SAMN03648653																	missing	missing			missing	missing	missing		8ebc686b-497a-4ad2-bbeb-50ab6a0009a8	missing	missing					
SAMN03648654																	missing	missing			missing	missing	missing		ab654374-4aec-440b-84af-f917cb09a0bd	missing	missing					
SAMN03648655																	missing	missing			missing	missing	missing		09a24286-44d0-4acb-9055-6f954247521f	missing	missing					
SAMN03648656																	missing	missing			missing	missing	missing		7bf2009f-d7f6-4414-b5c6-ccad4dceebac	missing	missing					
SAMN03648657																	missing	missing			missing	missing	missing		98ced4a5-8ce0-4af5-afa0-97547cf5d738	missing	missing					
SAMN03648658																	missing	missing			missing	missing	missing		cdf7b8d6-0796-4a69-a8a6-bfebce651ad7	missing	missing					
SAMN03648659																	missing	missing			missing	missing	missing		7f871e4e-0183-415d-95ea-a68f399950ba	missing	missing					
SAMN03648660																	missing	missing			missing	missing	missing		4060b0f5-97ea-4e22-b1d6-4d9106fb1794	missing	missing					
SAMN03648661																	missing	missing			missing	missing	missing		efe95443-4cdd-469c-aff7-ba9c7f6359ba	missing	missing					
SAMN03648662																	missing	missing			missing	missing	missing		e8a4d65e-494b-416d-82ed-371aba398adf	missing	missing					
SAMN03648663																	missing	missing			missing	missing	missing		32714698-d5fd-4b61-affb-6f57a584ba17	missing	missing					
SAMN03648664																	missing	missing			missing	missing	missing		c7b378f6-a557-4c46-bb44-db9ec34134ca	missing	missing					
SAMN03648665																	missing	missing			missing	missing	missing		ea0804f7-b6ce-468a-aecb-8a59ac7250a5	missing	missing					
SAMN03648666																	missing	missing			missing	missing	missing		094a10f8-b7f7-46e9-978e-5674c81933c2	missing	missing					
SAMN03648667																	missing	missing			missing	missing	missing		66c32c37-b352-42ca-b706-8d9687542964	missing	missing					
SAMN03648668																	missing	missing			missing	missing	missing		e2cf6272-80f2-43d7-a79a-3b5745edc985	missing	missing					
SAMN03648669																	missing	missing			missing	missing	missing		9df455de-a1aa-47be-9218-d48921e804de	missing	missing					
SAMN03648670																	missing	missing			missing	missing	missing		beea22b0-27da-4801-924b-af4480ac916a	missing	missing					
SAMN03648671																	missing	missing			missing	missing	missing		d1147b94-c975-4445-ad54-dfb7ab9ffc72	missing	missing					
SAMN03648672																	missing	missing			missing	missing	missing		f618ac58-530a-4dda-b7a7-5d2fa9c5bf56	missing	missing					
SAMN03648673																	missing	missing			missing	missing	missing		23308bf4-ee64-41c9-a76c-57cfbbc40b25	missing	missing					
SAMN03648674																	missing	missing			missing	missing	missing		0ff6c128-4ceb-4c5f-aef5-6992fbec9884	missing	missing					
SAMN03648675																	missing	missing			missing	missing	missing		11359419-a2ec-4ffa-bfc8-d444a7114d9e	missing	missing					
SAMN03648676																	missing	missing			missing	missing	missing		eba2d303-277f-412a-8d57-c0a7df2da460	missing	missing					
SAMN03648677																	missing	missing			missing	missing	missing		839ecc47-24dd-4d85-a239-45c4143f5599	missing	missing					
SAMN03648678																	missing	missing			missing	missing	missing		9cf6fdc0-e10a-441f-a29c-80c65dd8b826	missing	missing					
SAMN03648679																	missing	missing			missing	missing	missing		f35cced3-5539-4485-ab22-95ddc451385f	missing	missing					
SAMN03648680																	missing	missing			missing	missing	missing		df1bc6ed-320a-42dc-9154-f9ff67b5953c	missing	missing					
SAMN03648681																	missing	missing			missing	missing	missing		0d26d988-aed5-4319-bfbd-561002434733	missing	missing					
SAMN03648682																	missing	missing			missing	missing	missing		2b66a3ba-d678-46f2-9850-c8535a0cc362	missing	missing					
SAMN03648683																	missing	missing			missing	missing	missing		6f8c1ee1-2da5-4a41-8fa5-070082792178	missing	missing					
SAMN03648684																	missing	missing			missing	missing	missing		a4d5dd17-face-42a2-8f75-3e1542684f72	missing	missing					
SAMN03648685																	missing	missing			missing	missing	missing		d6e8a88b-2bf2-4592-b934-5e3f6251ca10	missing	missing					
SAMN03648686																	missing	missing			missing	missing	missing		ffb27eb6-931f-4568-836b-b845870897da	missing	missing					
SAMN03648687																	missing	missing			missing	missing	missing		262f93c1-dfef-402f-be18-a0625ee6811b	missing	missing					
SAMN03648688																	missing	missing			missing	missing	missing		0e275248-12b9-43f3-ab0e-e13232f1b94c	missing	missing					
SAMN03648689																	missing	missing			missing	missing	missing		080e11b5-d5f4-4cd7-a137-a050c72482d1	missing	missing					
SAMN03648690																	missing	missing			missing	missing	missing		70b7f4a0-6d77-4ee5-82ca-421578e9326f	missing	missing					
SAMN03648691																	missing	missing			missing	missing	missing		57e2b806-4375-43e1-b17f-a94836238c69	missing	missing					
SAMN03648692																	missing	missing			missing	missing	missing		00d37be0-d69b-4b38-bc89-0724d57b7b0e	missing	missing					
SAMN03648693																	missing	missing			missing	missing	missing		ba4cfa25-24c7-4b69-8af8-44b176dd76ab	missing	missing					
SAMN03648694																	missing	missing			missing	missing	missing		846d5948-e618-4001-a1dd-9d21151ab67f	missing	missing					
SAMN03648695																	missing	missing			missing	missing	missing		15f3dd77-5fcc-4819-997d-0a5a1eb49132	missing	missing					
SAMN03648696																	missing	missing			missing	missing	missing		552ac13f-9462-423d-8250-1b02e13ae8c3	missing	missing					
SAMN03648697																	missing	missing			missing	missing	missing		8ed3afda-c4a2-4da7-88a2-c216051a312a	missing	missing					
SAMN03648698																	missing	missing			missing	missing	missing		06e781dd-0bab-43af-b4ff-c5280c706bd5	missing	missing					
SAMN03648699																	missing	missing			missing	missing	missing		fa3f4e40-359f-4cee-a7f6-106803e4072d	missing	missing					
SAMN03648700																	missing	missing			missing	missing	missing		54ba37ba-92ae-4d4c-8ab4-a61e4420c6c6	missing	missing					
SAMN03648701																	missing	missing			missing	missing	missing		1a587471-1770-4b33-b6a5-5fe245cd43bc	missing	missing					
SAMN03648702																	missing	missing			missing	missing	missing		66e9f60e-4bc6-4231-8333-5d09a6a5577c	missing	missing					
SAMN03648703																	missing	missing			missing	missing	missing		5c2e911e-87df-46ac-bf59-b34625e6c8bc	missing	missing					
